Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
db3c3718e7393738763bf1370268ccabdf9b669cab4070265c50dbbc9443c46a,2021-05,Bedfordshire Police,Bedfordshire Police,-0.455652,51.908582,On or near BRAMINGHAM ROAD,E01015801,Luton 002A,Investigation complete; no suspect identified
ca45356e19407418924220aecaee7eeb402003d1656a28685d14fcec2630cdd2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.505757,51.901792,On or near MILTON WAY,E01017580,Central Bedfordshire 026C,Investigation complete; no suspect identified
0da9aa8e45af6dc4ec1ef64587b72874ccbd81a181f842bedcaa11069e2bbe31,2021-05,Bedfordshire Police,Bedfordshire Police,-0.682846,51.913061,On or near SOUTHCOTT VILLAGE,E01017614,Central Bedfordshire 023D,Investigation complete; no suspect identified
ceb593f4ca9372760bf67c1a98cba294de9ae0282da45f4d547eb7a7690716b9,2021-05,Bedfordshire Police,Bedfordshire Police,-0.419476,51.872297,On or near LAWN GARDENS,E01015738,Luton 021A,Investigation complete; no suspect identified
894df10472013e1011c1cfc6a33cf80bf6cadbe603ca4327a8b7648c8d4cb98d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.436159,51.902660,On or near TRINITY ROAD,E01015782,Luton 010D,Unable to prosecute suspect
c6f1096016020b6d605eb566ba64f0b0ce782745ab22199d66bd097353b8ef7c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.650116,51.926222,On or near NELSON ROAD,E01017609,Central Bedfordshire 021E,Unable to prosecute suspect
b26a1c28aaa8756f3722a52f8954512b2980d01b28c3d1c227249977444e7c42,2021-05,Bedfordshire Police,Bedfordshire Police,-0.491240,52.114812,On or near THE LINKS,E01017513,Bedford 018A,Unable to prosecute suspect
f10dd018c5d6c32ab5eae60d9f768a5764bf917cd95114ae1131855bee48792d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.250652,52.090214,On or near SUTTON AVENUE,E01033813,Central Bedfordshire 006J,Unable to prosecute suspect
76d0c45686e096efa2e8412c77aecd21f0c45909f62456e714f87f73b1256eb6,2021-05,Bedfordshire Police,Bedfordshire Police,-0.417049,51.880213,On or near Pedestrian Subway,E01033803,Luton 023A,Investigation complete; no suspect identified
2578052074c7a367b52c7d8af546454ea76784d3666d1f97a526468c97e0bf2a,2021-05,Bedfordshire Police,Bedfordshire Police,-0.503215,51.946763,On or near Parking Area,E01017620,Central Bedfordshire 019C,Investigation complete; no suspect identified
b8bc38a91c02455c6bdeebfce8194bab8eed794dde9d0ad1d8249f392f8a5bb0,2021-05,Bedfordshire Police,Bedfordshire Police,-0.492294,52.120364,On or near Supermarket,E01017512,Bedford 016D,Suspect charged
ca1dcd9eab63614171cbaf33c56fb02d8010b68bad229542e0e8b9d2d6f04626,2021-05,Bedfordshire Police,Bedfordshire Police,-0.476006,51.911571,On or near LIDGATE CLOSE,E01015752,Luton 005C,Investigation complete; no suspect identified
61b031e6db777125cac82d55147299b2b3e7d4339a89f140d94546018382ce3e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.510327,51.878319,On or near INDEX DRIVE,E01017623,Central Bedfordshire 031A,Investigation complete; no suspect identified
cdeb11a0fec74d40e084c784c0b063d04523fa024e6eff3cae37ce9bacc43c56,2021-05,Bedfordshire Police,Bedfordshire Police,-0.431968,51.867303,On or near Parking Area,E01015732,Luton 020A,Investigation complete; no suspect identified
217ebd22578ea1b24250651e854cff9e8ec4f3ec46f766b34dcbd6b1792fedba,2021-05,Bedfordshire Police,Bedfordshire Police,-0.459056,51.914902,On or near MOXES WOOD,E01015802,Luton 003F,Investigation complete; no suspect identified
9c067becf8634be082cd8afb3b09279285a8c20ad2ea59a30c1d4b5b07e1cf40,2021-05,Bedfordshire Police,Bedfordshire Police,-0.504118,51.996560,On or near CHURCH ROAD,E01017404,Central Bedfordshire 016B,Investigation complete; no suspect identified
80a4e46b6d03bee3a3960ea0af8952204b5d2e7ea3ad997672f777375b371197,2021-05,Bedfordshire Police,Bedfordshire Police,-0.457890,52.112915,On or near BAYHAM CLOSE,E01034431,Bedford 022A,Investigation complete; no suspect identified
a96d8bf6e3f66bf16b7ff04d8f8203b8e384dcd2b9f18c67e1fe99ed21c02dfb,2021-05,Bedfordshire Police,Bedfordshire Police,-0.447592,51.883038,On or near HAREFIELD ROAD,E01015728,Luton 019B,Unable to prosecute suspect
6965598dc8e027f88445af37f69407c4472f741a4d7c05f0519b5abdeca93138,2021-05,Bedfordshire Police,Bedfordshire Police,-0.377829,51.882421,On or near AIRPORT APPROACH ROAD,E01015811,Luton 014G,Investigation complete; no suspect identified
d60e34d56bcb08a35fbc489f8392b7c1d76cd7bf7c80a828bc9921176a80c7cc,2021-05,Bedfordshire Police,Bedfordshire Police,-0.661707,51.904712,On or near GROVEBURY ROAD,E01033828,Central Bedfordshire 024H,Investigation complete; no suspect identified
17e4472913b5e222968b4e72c3c9e9e3ea15bd818b6a67a3f009bae56ab439df,2021-05,Bedfordshire Police,Bedfordshire Police,-0.497677,51.876450,On or near LINCOLN CLOSE,E01017594,Central Bedfordshire 030C,Investigation complete; no suspect identified
f8d3d9fa18edff36f38d7e9a00bf71c22f85d5d26b3551f48d7bc34853bc2581,2021-05,Bedfordshire Police,Bedfordshire Police,-0.554573,52.062197,On or near MOAT FARM CLOSE,E01033822,Central Bedfordshire 009I,Investigation complete; no suspect identified
f0946e6a24cfa62c1c57e064f2a684143838860a010f785e6dfd0596d49933d8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.459475,52.090233,On or near SCHOOL LANE,E01034434,Bedford 022D,Unable to prosecute suspect
42cf5d791e1d031982a1b855db4337b324fe1cd7f925094c6be3b0db86ae749e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.409933,51.896572,On or near WENDOVER WAY,E01015775,Luton 012B,Investigation complete; no suspect identified
686bbc3f5f8fcf12e82afb97470e21f6bda28adaee70378c714375e6844fb10f,2021-05,Bedfordshire Police,Bedfordshire Police,-0.416881,51.881685,On or near BRIDGE STREET,E01033803,Luton 023A,Investigation complete; no suspect identified
0f470edb9afb6e9f5ba9416feb9dbdb3e15fff9191222ea05acdb55d9c9f1abd,2021-05,Bedfordshire Police,Bedfordshire Police,-0.458189,52.113566,On or near TEWKESBURY ROAD,E01034431,Bedford 022A,Investigation complete; no suspect identified
8687556160b0bb577b4e6817b44564a5fe153b2c00654d4648e7ab6cdb3a8bd6,2021-05,Bedfordshire Police,Bedfordshire Police,-0.462416,52.111661,On or near DORCHESTER WAY,E01034431,Bedford 022A,Investigation complete; no suspect identified
8c748629e41ddfd352477f3b610bf53f3240a4a315e7afa4f79c06bf00744f4c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.474853,52.128529,On or near KEMPSTON ROAD,E01034421,Bedford 015H,Investigation complete; no suspect identified
7d7907b1274a8c433859c4134147a1e53eb1d000ae45740b41db28fa5dc02f8a,2021-05,Bedfordshire Police,Bedfordshire Police,-0.470849,51.893881,On or near WYNDHAM ROAD,E01015713,Luton 013A,Investigation complete; no suspect identified
b19f0699381877ae338e13c8f7112bb2f03ffab6a9ae11ae1b48f222315a4b8e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.461443,52.167907,On or near TYDEMAN CLOSE,E01033431,Bedford 004F,Unable to prosecute suspect
1c2473402529b2417695932ae918fdbd9eb8721c23b3f3ad5a90016a61a4f789,2021-05,Bedfordshire Police,Bedfordshire Police,-0.503215,51.946763,On or near Parking Area,E01017620,Central Bedfordshire 019C,Investigation complete; no suspect identified
deaed1ad56226361180385ba1b01dd1e00436b091027ee1186d32f612a0a92ea,2021-05,Bedfordshire Police,Bedfordshire Police,-0.412719,51.886404,On or near NORTH STREET,E01033801,Luton 022C,Investigation complete; no suspect identified
3ef7bfef5db8e217e7fc6e8701a8df3b3b079afc8427d5685d35df998902ff79,2021-05,Bedfordshire Police,Bedfordshire Police,,,No location,,,Action to be taken by another organisation
064fd5857ea363d6f75a59cb77cf73aeb8d36b7fb867077cb7956d3f46de43b6,2021-05,Bedfordshire Police,Bedfordshire Police,-0.503452,51.878844,On or near OAKWOOD AVENUE,E01017593,Central Bedfordshire 030B,Investigation complete; no suspect identified
74445d38e16368dcb4511c066fffe2efa15dc3d85a4075d6f7d3765582c5eb5d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.417202,51.879154,On or near Shopping Area,E01033803,Luton 023A,Local resolution
36a3a06b24d26c412798cf078749ed1fb5e1b2975aa05938ac7ae8776228e408,2021-05,Bedfordshire Police,Bedfordshire Police,-0.421549,52.148615,On or near LEIGHFIELD CLOSE,E01017490,Bedford 007C,Unable to prosecute suspect
e5acf9d7017e64ad8b2652a9ef32735dc1738b9771a62dfd911a759e8034d857,2021-05,Bedfordshire Police,Bedfordshire Police,-0.451500,51.892369,On or near Petrol Station,E01015787,Luton 015D,Investigation complete; no suspect identified
72f0e6e14a4934d2c957905f64804e82e1fddda429a1f5c0d3ee34cc5287cef5,2021-05,Bedfordshire Police,Bedfordshire Police,-0.441926,52.116724,On or near BLUEBELL CLOSE,E01017520,Bedford 014C,Unable to prosecute suspect
b7c539e7eb1e5aa90466bbbd2e0485df2d078dbee4d29cdebd8aca857ba9ae26,2021-05,Bedfordshire Police,Bedfordshire Police,-0.468880,52.131877,On or near KINGSWAY,E01034420,Bedford 015G,Unable to prosecute suspect
c363d11c789dfbe34049f2362f6b68c91bd281a38a17f8094b42efcf98068b06,2021-05,Bedfordshire Police,Bedfordshire Police,-0.464832,52.136985,On or near MILL STREET,E01034419,Bedford 012H,Unable to prosecute suspect
42dbd237401acc954508abf92929285e7c10375708828ff3f6db3c7fbbee2acc,2021-05,Bedfordshire Police,Bedfordshire Police,-0.409241,51.873364,On or near KINGSLAND ROAD,E01015789,Luton 023D,Unable to prosecute suspect
a7e901740d38075b81ee67e8f18250d87757175db7b5c7e88a1c67761431af8a,2021-05,Bedfordshire Police,Bedfordshire Police,-0.605707,52.066716,On or near OAKEN PIN CLOSE,E01017397,Central Bedfordshire 007F,Unable to prosecute suspect
2ed72e2db24c44996c42c78d39a91e32dbf26a1ff2adddfb5244bc0f2043bd2d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.467441,52.030256,On or near Supermarket,E01017419,Central Bedfordshire 008C,Unable to prosecute suspect
ec8b2c9e4c2893a33d3528e10b3af5757841a9c9b481ba5d70eec87fb7216b07,2021-05,Bedfordshire Police,Bedfordshire Police,-0.418542,51.876564,On or near SPRING PLACE,E01015795,Luton 021F,Unable to prosecute suspect
309943148561fc9f398f5d5742fc9236b8d05f13c121beae99afabfc00c80d6c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.444600,52.138087,On or near CASTLE ROAD,E01017524,Bedford 011A,Investigation complete; no suspect identified
4d41698241324e448cb7d734ddd7555e4281bcf908ea21041859c73a5462b6ea,2021-05,Bedfordshire Police,Bedfordshire Police,-0.474853,52.128529,On or near KEMPSTON ROAD,E01034421,Bedford 015H,Local resolution
a72e1618a5f913ab04964557084ab17ebc26ccb40e137a55a95332e2990035d9,2021-05,Bedfordshire Police,Bedfordshire Police,-0.432770,51.885602,On or near ASH ROAD,E01015725,Luton 017E,Local resolution
987865b114c559358cd4ff7df1456c72fe1c5d73db312a3a221cd7add0e93fe7,2021-05,Bedfordshire Police,Bedfordshire Police,-0.294402,52.128413,On or near BEDFORD ROAD,E01017431,Central Bedfordshire 002B,Unable to prosecute suspect
002e0d8b5492803b5bff0e3492ba29c805b649c85fdf11828893c258fb450b5b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.596900,52.077266,On or near WINDMILL WAY,E01017394,Central Bedfordshire 007C,Unable to prosecute suspect
b3de5d1db139ebf175db55d53c9d36fe8136d09f42dce3d031d10074ec86e938,2021-05,Bedfordshire Police,Bedfordshire Police,-0.518268,52.154159,On or near STEWART CLOSE,E01017460,Bedford 008B,Investigation complete; no suspect identified
956d621332a81e1501143d8bda3062de568234b846bf5e2711e8081c6cef230b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.446750,51.899869,On or near CUFFLEY CLOSE,E01015785,Luton 006G,Unable to prosecute suspect
ddfe0707a62c879dd3f0857e2f8c2d59b5d8146e7decc6530bbdd4fa1e8a8fcf,2021-05,Bedfordshire Police,Bedfordshire Police,-0.472686,51.895847,On or near FARINGDON ROAD,E01015713,Luton 013A,Investigation complete; no suspect identified
83d2516f734d1ee6a80ae89d92a7d19648f4fc28c30be71ae664e2612372ab0f,2021-05,Bedfordshire Police,Bedfordshire Police,-0.495290,52.117283,On or near Supermarket,E01017505,Bedford 017A,Unable to prosecute suspect
9786d09cf47d0c77a11fb8a8d94439bdca7c01748f23274d3df3469c919f6608,2021-05,Bedfordshire Police,Bedfordshire Police,-0.298575,52.136610,On or near LONDON ROAD,E01017430,Central Bedfordshire 002A,Unable to prosecute suspect
1dfa3751cef84494a88ba51e2c0fb5a42c49b204af70b6e60654d22fe8bbf5e3,2021-05,Bedfordshire Police,Bedfordshire Police,-0.435015,52.136809,On or near KIMBLE DRIVE,E01017525,Bedford 011B,Unable to prosecute suspect
40d4973a09e0b22be9dc5607e3be1eeff701aa5a7439dca6fc9a8a6b36ee4287,2021-05,Bedfordshire Police,Bedfordshire Police,-0.375044,51.880683,On or near Airport/Airfield,E01015811,Luton 014G,Investigation complete; no suspect identified
d812e1ea6e657d034ead9b1074ee3b4c3d379dd8a6858549766612a1f4d73009,2021-05,Bedfordshire Police,Bedfordshire Police,-0.362395,52.037888,On or near OSBORNE AVENUE,E01017441,Central Bedfordshire 011E,Action to be taken by another organisation
8dec77e65d1c05f9983093f9e06c1669eb6b0313403d750d0578fa0c1cb79c64,2021-05,Bedfordshire Police,Bedfordshire Police,-0.470475,52.145448,On or near SALISBURY STREET,E01017497,Bedford 010A,Investigation complete; no suspect identified
c18cd80467cb3b8386676d77dffe84e6887872fbc5fd9fa9b969d6f843a9f080,2021-05,Bedfordshire Police,Bedfordshire Police,-0.469317,52.135317,On or near HORNE LANE,E01017466,Bedford 012A,Suspect charged
45ec2c475b43f89e8863e3be4554a891860a9c2ea8f75d0d166ca4d9f5b157f1,2021-05,Bedfordshire Police,Bedfordshire Police,-0.417202,51.879154,On or near Shopping Area,E01033803,Luton 023A,Unable to prosecute suspect
da08c7e8af1f93b00687f210744e1683509168c1691edf666cc91ee2482e5783,2021-05,Bedfordshire Police,Bedfordshire Police,-0.439825,52.119601,On or near HARROWDEN ROAD,E01017520,Bedford 014C,Investigation complete; no suspect identified
986fed5c33399142cfa417abb363625684d04f9166af0878e194b2adffac3b1b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.379692,51.875037,On or near Parking Area,E01015811,Luton 014G,Investigation complete; no suspect identified
da6fbf065a775a46e304fa037c5987a55db56fede48d69f1f1a717ce47e0de95,2021-05,Bedfordshire Police,Bedfordshire Police,-0.470988,52.123650,On or near MUSWELL ROAD,E01017474,Bedford 015C,Investigation complete; no suspect identified
0a6135ee2fc35a84733411dad9aacdbce8c30b3ee5c9c182469bf64d5707eca5,2021-05,Bedfordshire Police,Bedfordshire Police,-0.414818,51.880021,On or near SILVER STREET,E01033805,Luton 023C,Local resolution
bf9db45c8627d14ff265f3c298dbf9fbed70587b522bccb11b994b9105011f37,2021-05,Bedfordshire Police,Bedfordshire Police,-0.442404,51.876766,On or near REDFERNS CLOSE,E01015733,Luton 020B,Local resolution
b372b59ad9f081f86401e620e37c84b6c28c3651c779ffc02bffcc71c33d23b8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.409241,51.873364,On or near KINGSLAND ROAD,E01015789,Luton 023D,Unable to prosecute suspect
73095ff60bc35d7adf0007ec9d296b7f01f4c9b61a5a7e59a47618f5d391adeb,2021-05,Bedfordshire Police,Bedfordshire Police,-0.409241,51.873364,On or near KINGSLAND ROAD,E01015789,Luton 023D,Investigation complete; no suspect identified
98c8ec3e76f60eae973a20be0010c86b192c8806f845fcb5f266d24246b0cff1,2021-05,Bedfordshire Police,Bedfordshire Police,-0.426424,51.963259,On or near GALE COURT,E01017559,Central Bedfordshire 018B,Unable to prosecute suspect
e295fb9f40e15c96cb2a987753ef1a096273ac8952b16e98939d19970f9f6462,2021-05,Bedfordshire Police,Bedfordshire Police,-0.466146,52.135753,On or near Shopping Area,E01034419,Bedford 012H,Investigation complete; no suspect identified
eccb7fe756790adc317bcfe7b1456e0064a7a79dcd6595d42eaf5c9762901e38,2021-05,Bedfordshire Police,Bedfordshire Police,-0.413942,51.878903,On or near Shopping Area,E01033805,Luton 023C,Unable to prosecute suspect
3e94fac4fd0f0b6d93d6a70e8d5c91138bcaa44a2f51e6227a050087816a6411,2021-05,Bedfordshire Police,Bedfordshire Police,-0.471639,52.127246,On or near OMBERSLEY ROAD,E01034420,Bedford 015G,Suspect charged
4e60bf7110319cc205486a08e9136777a613700d3bcf00058a01ce014a8962d2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.464508,52.125158,On or near FIRBANK ROAD,E01017472,Bedford 015A,Unable to prosecute suspect
4e60bf7110319cc205486a08e9136777a613700d3bcf00058a01ce014a8962d2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.464508,52.125158,On or near FIRBANK ROAD,E01017472,Bedford 015A,Unable to prosecute suspect
981385ea12810445174cfadea3ee2fd65e4ea77779d7d513d3e82224b8403541,2021-05,Bedfordshire Police,Bedfordshire Police,-0.430927,51.924763,On or near STATHAM CLOSE,E01015708,Luton 001C,Investigation complete; no suspect identified
778142e61653e09ab743d0eb8e62e520f81e6d938c4b3c24085472bc0d1ed7ea,2021-05,Bedfordshire Police,Bedfordshire Police,-0.462547,52.146504,On or near PARK AVENUE,E01017482,Bedford 009A,Suspect charged
a51e4765a6700c10cecd546df4439d8dc83fae489e1a3bb1faf30b5b628f5796,2021-05,Bedfordshire Police,Bedfordshire Police,-0.456744,52.146941,On or near ST EDMOND ROAD,E01017482,Bedford 009A,Suspect charged
e4ba88e1efe4deb5046555130ac25c34709dd070503b301944d1ef694963c385,2021-05,Bedfordshire Police,Bedfordshire Police,-0.428066,51.883831,On or near AVONDALE ROAD,E01015727,Luton 017F,Unable to prosecute suspect
513d04534141c397b12776a8735880bfd66678e4afaa761d0a4e79ad44fbd8b2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.502422,51.909825,On or near DOLPHIN DRIVE,E01017601,Central Bedfordshire 025B,Investigation complete; no suspect identified
c90fd3ecef41e1b0ec271cb93c1dcfc2f665b6ae0de4af976dadf2a6252897cb,2021-05,Bedfordshire Police,Bedfordshire Police,-0.502422,51.909825,On or near DOLPHIN DRIVE,E01017601,Central Bedfordshire 025B,Investigation complete; no suspect identified
524f4ed7541c3b2bea7ff72f3143ee3c8f0e3154e8d6cf207c8449b586222b47,2021-05,Bedfordshire Police,Bedfordshire Police,-0.644273,51.908244,On or near KINGFISHER DRIVE,E01033192,Central Bedfordshire 024F,Investigation complete; no suspect identified
0889412e768ee4e4adadb3abc46a734328d3a2ea1f50e8a8c688bb557d6b4e44,2021-05,Bedfordshire Police,Bedfordshire Police,-0.439754,51.899174,On or near SOLWAY ROAD SOUTH,E01015783,Luton 006F,Unable to prosecute suspect
c8283d6388cb627df757a57a1b3e14926eb2b13b6a3a7f62e8b61a3cfd0050c9,2021-05,Bedfordshire Police,Bedfordshire Police,-0.486636,52.108450,On or near Shopping Area,E01034423,Bedford 018G,Unable to prosecute suspect
4be8cd5b8b4e8e658a19c37ae41c2cd10f271654f9a83a917d8a65a4a0665d56,2021-05,Bedfordshire Police,Bedfordshire Police,-0.433553,51.881045,On or near NASEBY ROAD,E01015730,Luton 019D,Investigation complete; no suspect identified
1344feec0ad68b3aedbcb9cd3b8e75b71837d5cafb1d808e5f922cd20bf12398,2021-05,Bedfordshire Police,Bedfordshire Police,-0.416084,51.880380,On or near Shopping Area,E01033805,Luton 023C,Local resolution
d94885f39b4c8f0e857e0b82559460b8cca5360ddd1a9354c1b32a0dd0e70749,2021-05,Bedfordshire Police,Bedfordshire Police,-0.423148,51.882776,On or near Supermarket,E01015699,Luton 017B,Local resolution
7f2cab3869e20177329572cb368e681b2bcdfdf180c3d8c0678ebf687934cbff,2021-05,Bedfordshire Police,Bedfordshire Police,-0.388850,51.905366,On or near SWIFTS GREEN CLOSE,E01015798,Luton 008B,Investigation complete; no suspect identified
a34c4b79c496d20b892ea3f771a32fa5aacf4e5f863a7f257f9ac131339f17d6,2021-05,Bedfordshire Police,Bedfordshire Police,-0.644438,51.921122,On or near NEBULAR COURT,E01017604,Central Bedfordshire 020B,Investigation complete; no suspect identified
